200,5264970.0124,310423.6136,0.0000,FIND
201,5264969.7813,310424.4889,0.0000,FIND
202,5264976.0373,310491.9284,0.0000,FIND
203,5264975.8062,310492.8038,0.0000,FIND
204,5264971.5102,310549.9689,0.0000,FIND
205,5264971.2791,310550.8443,0.0000,FIND
206,5264955.6558,310583.2681,0.0000,FIND
207,5264955.4247,310584.1434,0.0000,FIND
208,5264774.9145,310548.2665,0.0000,FIND
209,5264774.6835,310549.1418,0.0000,FIND
