0112015,5276501.013,316768.985,65.362,MOVED
0112017,5276508.889,316776.576,66.683,MOVED
0112018,5276505.793,316784.607,66.039,MOVED
0112019,5276500.795,316792.394,66.374,MOVED
0112020,5276482.895,316806.230,68.067,MOVED
0112021,5276452.887,316802.427,68.851,MOVED
