23281,5232803.645,316764.527,106.663,23281
0114001,5232803.645,316764.527,107.370,23281-CKS
0114002,5232803.628,316764.525,107.400,23281-CKS
0114010,5231087.669,315100.556,75.406,WELL S
0114013,5231087.630,315101.595,75.402,WELL
0114014,5231087.757,315100.550,75.451,WELL E
0114015,5231092.827,315099.898,75.538,GR S
0114016,5231084.967,315097.561,75.408,GR
0114017,5231076.144,315098.719,75.320,GR E S
0114018,5231069.123,315100.529,75.382,GR
0114019,5231059.446,315101.729,75.281,GR E
0114020,5231028.577,315104.464,73.497,GR S
0114021,5231023.159,315106.899,73.069,GR
0114022,5231019.416,315110.694,72.643,GR E
0114023,5231019.948,315124.759,71.749,GR1 S
0114024,5231023.650,315121.436,72.042,PP
0114025,5231041.730,315119.023,73.197,PP1 SL
0114026,5231019.437,315107.716,72.797,GR1
0114027,5231020.194,315095.718,73.351,GR1 E S
0114028,5231022.062,315086.962,73.315,GR1
0114029,5231016.922,315083.360,73.114,GR1-OS
0114030,5231027.692,315085.240,73.617,PP PP1 SL1 PP2 OHW OHW1
0114031,5231024.955,315073.325,73.063,GR1 E S
0114032,5231024.301,315057.734,72.718,OHW
0114033,5231032.102,315049.587,73.179,OHW1
0114034,5231032.599,315050.712,73.241,GR1
0114035,5231037.771,315037.150,73.516,GR1 E
0114036,5231048.545,315025.358,76.716,FIP SAUNDERS-2022
0114037,5231043.862,315046.896,75.419,FIP
0114038,5231051.986,315058.870,76.029,PP2
0114039,5231047.246,315066.315,75.007,OLD-FLAGGING
0114040,5231036.767,315067.512,75.551,FIP HKR-2011
0114041,5231033.077,315085.668,74.720,GW
0114042,5231019.454,315098.994,73.245,GR2 S
0114043,5231021.917,315100.827,73.274,GR2
0114044,5231024.479,315101.275,73.472,GR2 E
0114045,5231026.087,315109.557,73.961,FIP ABURT-2005
0114046,5231057.729,315098.282,75.293,GR2 S
0114047,5231056.970,315094.421,75.492,GR3 GR31
0114048,5231058.011,315093.257,75.494,GR3-OS
0114049,5231058.913,315094.291,75.505,BL10
0114050,5231058.841,315094.184,75.400,BL11
0114051,5231064.764,315097.230,75.543,GR2
0114052,5231068.751,315095.850,75.498,GR2 E S
0114053,5231067.029,315094.496,75.564,BL11
