0127001,5261157.923,303060.178,42.984,96G6120-CKS
0127002,5261026.051,303097.607,46.730,BL
0127003,5261025.810,303097.539,46.696,BL1
1,5261024.727,303095.776,,5.95
2,5261023.335,303095.967,,1.70
3,5261023.399,303096.741,,2.45
0127004,5261023.150,303095.021,46.774,STEP
0127005,5261022.769,303095.430,46.733,BL2
0127006,5261022.630,303095.747,46.669,BL3
0127007,5261019.099,303098.097,46.589,BL2
0127008,5261019.400,303098.106,46.630,BL4
0127009,5261018.195,303097.121,46.476,OH
0127010,5261017.928,303097.083,46.303,OH1
0127011,5261016.963,303095.837,46.098,OH1
0127012,5261017.028,303095.572,46.278,OH
0127013,5261016.431,303094.772,46.176,OH2
0127014,5261016.187,303094.710,46.110,OH3
0127015,5261015.118,303093.326,45.852,OH4
0127016,5261015.129,303092.921,45.789,OH2
0127017,5261013.065,303089.761,45.345,BL5
0127018,5261013.181,303089.528,45.478,BL4
0127019,5261031.333,303093.722,46.741,BL10
0127020,5261031.380,303093.529,46.670,BL1
0127021,5261031.363,303093.377,46.702,SL
0127022,5261031.450,303091.256,46.468,CONC
0127023,5261032.959,303093.459,46.747,CONC
0127024,5261026.483,303098.192,46.752,CONC DW
0127025,5261031.279,303105.032,46.653,DW
0127026,5261032.163,303106.382,46.624,DW
0127027,5261035.305,303102.761,46.573,PP
0127028,5261034.666,303104.881,46.489,SW
0127029,5261035.357,303106.083,46.393,SW
0127030,5261038.250,303100.820,46.346,FH
0127031,5261043.760,303100.794,46.253,EP
0127032,5261040.575,303115.282,46.365,OS
0127033,5261042.068,303116.452,46.405,PP
0127034,5261037.677,303119.640,46.769,GW
0127035,5261033.848,303107.119,46.420,EP S
0127036,5261029.358,303110.864,46.534,EP
0127037,5261024.010,303115.472,46.659,EP E
0127038,5261025.689,303111.350,,PNF
0127039,5261038.534,303102.786,,PNF
0127040,5261030.963,303091.313,46.355,GR
0127041,5261022.622,303079.047,44.762,GR
0127042,5261021.119,303079.564,44.758,BL10
0127043,5261021.390,303079.632,44.772,BL11
0127044,5261017.527,303082.413,46.205,BL11
0127045,5261017.556,303082.267,46.212,BL12
0127049,5261017.522,303082.363,46.230,ST DE1
0127050,5261011.517,303086.732,46.866,DE
0127051,5261016.091,303083.470,46.841,DE ST
0127052,5261016.774,303084.350,47.152,DE
0127053,5261018.128,303083.337,47.117,DE
0127054,5261016.905,303081.403,46.232,DE1
0127055,5261018.472,303080.236,44.814,DE1
0127056,5261018.250,303080.544,44.760,ST2
0127057,5261018.701,303081.094,44.789,ST2
0127058,5261014.939,303075.301,44.760,DE1
0127059,5261012.180,303074.792,44.882,DE1
0127060,5261007.509,303078.202,44.973,DE1
0127061,5261007.101,303080.904,45.017,DE1
0127062,5261010.679,303085.876,45.084,DE1
0127063,5261013.058,303084.093,46.033,DE1
0127064,5261013.708,303085.066,46.059,DE1
0127065,5261012.988,303089.248,45.279,DW1
0127066,5261011.351,303086.836,45.039,DW1
0127067,5261012.493,303085.761,44.972,DW1 ST4
0127068,5261011.934,303085.025,45.037,DW1 ST4
0127069,5261010.522,303085.927,45.143,DW1
0127070,5260995.841,303078.302,45.083,DW2
0127071,5261005.309,303072.376,44.839,DW2
0127072,5261007.961,303070.822,44.711,DW2
0127073,5261010.066,303069.951,44.666,DW2
0127074,5261012.220,303069.134,44.634,DW2
0127075,5261013.597,303068.574,44.661,DW2
0127076,5261018.614,303071.869,44.645,DW3 S
0127077,5261018.733,303072.429,44.675,DW3
0127078,5261018.288,303072.837,44.722,DW3 E CONCB
0127080,5261015.004,303075.278,44.757,DW3
0127081,5261022.710,303078.724,44.755,CONCB
0127082,5261021.391,303079.732,44.751,CONCB
0127083,5261016.576,303072.075,44.692,BL20
0127084,5261016.347,303071.969,44.690,BL21
0127085,5261013.801,303068.272,44.507,BL20
0127086,5261013.782,303068.434,44.544,BL22
0127087,5261018.927,303064.558,44.322,BL22
0127088,5261018.770,303064.513,44.373,BL23
0127089,5261021.526,303068.255,44.413,BL23
0127090,5261021.548,303068.136,44.434,BL20
0127091,5261028.205,303078.865,45.555,FE
0127092,5261024.494,303070.520,44.699,FE
0127093,5261020.609,303061.445,43.984,FE FE1
0127094,5261020.530,303061.515,44.075,POST
0127095,5261019.618,303059.436,43.908,FE1
0127096,5261019.163,303058.783,43.900,FIP
0127046,5261020.232,303061.777,,PNF
0127097,5261018.605,303062.656,44.089,FE
0127098,5261011.072,303067.055,44.359,FE
0127099,5261002.650,303072.053,44.939,FE FE2
0127100,5261000.093,303065.919,44.520,FE2
0127047,5261002.480,303072.095,,PNF
0127101,5260999.630,303073.962,45.351,FE
0127102,5260996.122,303076.199,45.233,FE
0127103,5260994.331,303077.292,45.288,FE
0127104,5260994.533,303077.125,45.361,FIP BOLT
0127105,5260984.989,303082.305,45.873,FIP NOT RIBBED
0127106,5260984.704,303082.566,45.629,POST WOODEN
0127107,5260973.895,303054.122,44.914,FIP T
0127108,5260973.890,303054.144,44.897,FIP B
0127109,5260994.715,303077.147,45.261,RW
0127110,5260994.409,303077.420,45.385,OS1
0127111,5260995.888,303078.337,45.085,RW DW4
0127112,5261001.938,303084.872,45.123,RW DW4
0127113,5261008.301,303091.776,45.312,RW DW4
0127114,5261013.822,303097.941,46.010,RW DW4
0127115,5261018.856,303103.472,46.698,RW DW4
0127116,5261022.249,303107.125,46.770,RW DW4
0127117,5261024.514,303109.515,46.729,RW DW4
0127118,5261025.674,303110.760,46.740,RW DW4
0127119,5261025.450,303111.013,46.765,OS1
0127120,5261037.487,303100.331,46.367,FIP
0127121,5261015.744,303123.497,47.121,BUZZ
0127122,5261066.847,303081.629,45.378,PNF
0127123,5261008.008,303033.725,43.267,FIP NIGHTINGALE 2018
