100,5231023.3090,315154.9850,0.0000,FIND
101,5231022.2534,315129.8071,0.0000,FIND
102,5231026.1026,315109.4987,0.0000,FIND
103,5231107.9365,315100.7520,0.0000,FIND
104,5231109.8216,315145.7125,0.0000,FIND
200,5231109.7201,315144.8083,0.0000,FIND
201,5231111.3740,315176.3650,0.0000,FIND
202,5231063.9438,315204.2107,0.0000,FIND
203,5231025.6763,315199.8958,0.0000,FIND
204,5231030.4346,315084.9891,0.0000,FIND
205,5231036.4948,315067.3723,0.0000,FIND
206,5231043.8387,315046.7612,0.0000,FIND
207,5231048.5459,315025.3117,0.0000,FIND
208,5231144.5820,315014.7601,0.0000,FIND
209,5231128.9135,315057.5410,0.0000,FIND
