29023,5275957.725,317163.490,93.022,29023
0108010,5276465.751,316812.842,71.938,ST
0108011,5276466.803,316814.438,71.961,ST
0108012,5276467.698,316813.902,70.945,DE
0108013,5276467.656,316814.074,72.189,OH
0108014,5276466.283,316814.637,71.476,GR
0108015,5276465.757,316815.483,71.484,GR
0108016,5276460.704,316818.883,71.261,GR
0108017,5276462.018,316823.162,71.107,SL
0108018,5276463.628,316826.577,71.279,EP S
0108019,5276466.363,316844.085,73.159,PP
0108020,5276460.101,316817.886,70.618,EP
0108021,5276456.969,316812.056,69.908,EP E S
0108022,5276458.420,316810.605,69.785,PP SL1
0108023,5276453.423,316815.863,70.171,SL1
0108024,5276453.451,316806.372,69.303,EP
0108025,5276454.915,316808.157,69.551,GR10
0108026,5276453.432,316805.864,69.276,GR11
0108027,5276450.154,316801.781,68.927,EP E
0108028,5276451.490,316812.375,69.704,EP-OS
0108029,5276460.279,316800.947,69.110,GR11
0108030,5276462.711,316802.642,69.179,GR10
0108031,5276464.452,316802.806,69.202,BL10
0108032,5276464.425,316802.934,69.283,BL11
0108033,5276465.023,316809.518,70.410,DE
0108034,5276464.656,316809.521,72.556,OH
0108035,5276469.604,316795.062,68.598,GR11
0108036,5276470.895,316797.500,68.556,GR10
0108037,5276471.439,316798.227,68.533,DW
0108038,5276469.480,316794.988,68.806,DW
0108039,5276467.442,316793.757,68.711,OH1 WOODSHED
0108040,5276467.168,316793.232,68.908,OH1 WOODSHED
0108041,5276469.815,316791.758,68.831,OH1 WOODSHED
0108042,5276469.810,316791.704,68.823,OH2 WOODSHED
0108043,5276472.455,316790.093,68.660,OH2 WOODSHED
0108044,5276472.711,316790.627,68.621,OH2 WOODSHED
0108045,5276472.598,316792.633,68.554,DW
0108046,5276474.916,316792.279,68.569,DW
0108047,5276480.703,316789.076,68.395,DW
0108048,5276484.381,316796.246,68.511,DW
0108050,5276474.845,316796.336,68.483,BL12
0108052,5276474.959,316796.351,68.557,BL11
0108053,5276477.678,316786.876,68.011,RW
0108054,5276472.909,316790.079,68.439,RW
0108055,5276475.432,316788.523,68.396,RW-OS
0108056,5276478.737,316799.707,68.811,DE1
0108057,5276485.197,316795.769,68.406,DE1
0108058,5276486.470,316796.093,68.377,DE1
0108059,5276488.584,316799.518,68.515,DE1
0108060,5276482.390,316803.488,69.592,DE1
0108061,5276482.390,316803.440,69.485,BL15
0108062,5276480.814,316805.660,69.522,BL20
0108063,5276480.793,316805.794,69.682,BL120
0108064,5276482.322,316802.940,69.186,BL14
0108066,5276480.553,316800.304,68.970,BL16
0108068,5276479.200,316799.790,68.614,BL17
0108069,5276478.965,316799.896,68.511,BL16
0108070,5276506.118,316784.786,66.294,FIP EDWARDS-2003
0108072,5276509.106,316776.565,66.931,FIP
0108073,5276500.215,316774.844,65.237,BRK BRK1
0108074,5276499.064,316774.984,65.292,BRK-OS
0108075,5276497.733,316770.830,65.256,BRK1
0108076,5276501.153,316769.090,65.560,FIP
0108077,5276496.958,316765.887,64.985,BRK1
0108078,5276486.540,316756.235,62.739,FIP
0109001,5275957.725,317163.490,93.022,29023-CKS
0109002,5275957.721,317163.482,93.021,29023-CKS
0109200,5276473.328,316797.288,68.650,OH20
0109201,5276472.537,316797.154,68.529,OH20
0109202,5276470.017,316798.804,68.525,OH20
0109203,5276464.903,316811.734,70.896,GR69
0109204,5276461.889,316814.363,70.796,GR69
0109205,5276458.897,316814.819,70.402,GR69
0109455,5276477.638,316800.683,,BL12 BL17
0109456,5276479.941,316804.346,,BL120 BL14
0109457,5276480.336,316800.081,,BL15
0109459,5276470.239,316799.218,68.863,OH20
