0121001,5269653.505,312371.707,83.926,833297-CKS
0121002,5269653.492,312371.701,83.926,833297-CKS
0121003,5269653.495,312371.702,82.936,833297-CKS
0121010,5269816.287,312346.884,70.051,ST
0121011,5269816.234,312347.094,70.067,ST
0121012,5269815.011,312347.616,70.050,ST
0121013,5269814.783,312347.519,70.050,ST
0121014,5269818.422,312345.724,70.035,BL10
0121015,5269818.481,312345.602,70.040,BL11
0121016,5269822.233,312346.604,70.058,DE DE1
0121017,5269822.362,312346.689,70.005,BL20
0121018,5269822.592,312346.721,69.960,BL21
0121019,5269819.898,312340.944,70.012,DE
0121020,5269819.304,312339.638,69.991,BL21
0121021,5269819.267,312339.762,69.987,BL22
0121022,5269824.124,312321.505,71.974,EP EP1
0121023,5269821.733,312322.871,71.878,DW S
0121024,5269821.159,312324.116,71.769,DW
0121025,5269821.220,312326.315,71.329,DW E
0121026,5269810.326,312328.717,71.545,EP
0121027,5269810.820,312328.541,71.504,DW1
0121028,5269811.443,312329.563,71.429,DW1
0121029,5269811.430,312329.640,71.808,FE
0121030,5269811.517,312329.668,71.783,FE1
0121031,5269804.011,312331.688,71.821,EP S
0121032,5269794.230,312336.482,72.296,EP
0121033,5269787.942,312339.741,72.645,EP E
0121034,5269792.408,312338.545,72.473,GW
0121035,5269792.757,312338.439,72.397,FE1
0121036,5269792.818,312338.310,72.417,FE2
0121037,5269793.527,312340.231,71.860,PP PP1 SL
0121038,5269759.966,312361.723,73.199,PP
0121039,5269814.580,312337.353,70.370,FE
0121041,5269815.415,312338.750,70.124,DW1 BL10
0121042,5269815.547,312338.818,70.119,BL12
0121043,5269814.736,312337.426,70.226,DE2
0121044,5269825.178,312336.690,69.854,DW
0121045,5269825.335,312336.836,69.757,BL22
0121046,5269825.183,312336.785,69.744,BL23
0121047,5269814.598,312350.053,70.000,DE1
0121048,5269814.764,312350.634,70.113,DE1
0121049,5269809.420,312353.227,69.919,DE1
0121050,5269808.017,312350.248,70.056,DE1
0121051,5269809.544,312349.616,69.993,BL13
0121052,5269809.408,312349.556,70.006,BL11
0121053,5269808.626,312348.702,69.039,ST1
0121054,5269807.757,312349.130,69.132,ST1
0121055,5269807.430,312345.562,69.817,SL
0121056,5269806.265,312342.300,70.469,BL14
0121057,5269806.341,312342.196,69.995,BL13
0121058,5269809.285,312339.864,69.973,DE2
0121059,5269809.354,312339.785,69.992,BL15
0121060,5269808.114,312363.918,67.117,FE2
0121061,5269808.444,312362.416,67.655,POOL
0121062,5269807.388,312360.331,67.770,POOL
0121063,5269811.919,312357.685,67.412,DE3
0121064,5269813.208,312356.911,67.427,DE3
0121065,5269814.518,312359.129,67.368,DE3
0121066,5269813.127,312359.875,67.485,DE3
0121067,5269813.629,312360.180,66.730,CONC
0121068,5269813.928,312360.679,66.648,CONC
0121069,5269814.397,312360.043,66.701,CONC-OS
0121070,5269825.341,312353.177,66.452,BL30
0121071,5269825.452,312353.222,66.442,BL31
0121072,5269824.025,312350.301,66.953,BL31
0121073,5269823.953,312350.393,66.743,BL32
0121074,5269814.605,312350.591,66.989,DE5
0121075,5269817.489,312349.267,67.648,DE5
0121076,5269816.849,312350.445,67.111,ST2
0121077,5269815.965,312350.886,67.111,ST2
0121078,5269828.516,312343.755,68.858,BL20
0121079,5269828.465,312343.875,68.898,BL23
0121080,5269828.806,312351.475,66.704,BL30
0121081,5269828.767,312351.592,66.529,BL33
0121082,5269827.353,312348.659,66.758,BL33
0121083,5269827.485,312348.712,66.797,BL32
0121084,5269830.811,312317.566,72.242,EP1
0121085,5269839.866,312313.763,72.496,PP1
0121086,5269826.281,312321.608,71.938,FIP
0121088,5269821.345,312323.559,71.816,GR
0121089,5269827.705,312334.314,71.513,GR
0121090,5269831.036,312337.845,70.965,GR
0121091,5269836.858,312334.926,70.625,GR
0121092,5269831.942,312324.198,71.752,GR
0121093,5269830.231,312318.019,72.208,GR
0121094,5269791.452,312338.199,72.373,PNF
0121095,5269765.076,312356.496,73.355,PNF
0121096,5269734.275,312378.493,73.203,FE10 FE11
0121097,5269733.799,312377.898,73.436,FIP
0121098,5269695.713,312402.332,74.810,FE10
0121101,5269682.805,312411.072,75.052,FIP MARTIN
0121102,5269878.886,312288.851,73.106,FIP
0121103,5269945.984,312277.434,67.074,FIP
0121104,5269943.362,312262.879,71.457,FIP
0121105,5269935.642,312249.158,75.263,FIP
0121106,5270039.019,312305.221,49.198,FIP
0121107,5269822.797,312390.815,56.836,BRK BRK1 5M
0121108,5269822.002,312389.671,56.585,FIP
