0122001,5265481.843,309951.371,73.301,50002-CKS
0122100,5265478.838,309912.251,71.677,NAIL-
0122101,5265482.627,309917.403,71.642,NAIL-
0122103,5265479.511,309919.693,70.552,PAINTMARKER
0122104,5265480.694,309921.297,70.567,PAINTMARKER
0122106,5265472.743,309932.615,70.538,NAIL-
0122107,5265470.820,309929.987,70.583,NAIL-
0122108,5265469.675,309930.836,70.593,NAIL-
0122109,5265464.016,309923.133,70.535,NAIL-
0122110,5265463.320,309923.349,70.568,PAD PAD1
0122111,5265472.677,309915.369,70.556,PAD
0122112,5265468.680,309931.685,70.553,PAD1
0122113,5265470.581,309931.000,70.622,PAD1
0122114,5265477.351,309920.163,70.612,PAD
0122115,5265479.391,309918.925,70.613,PAD
0122116,5265475.777,309915.597,71.679,PAD2
0122117,5265474.522,309913.807,71.692,PAD2
0122118,5265479.099,309911.473,71.804,PAD2
0122119,5265479.747,309910.498,72.629,TS TS1
0122120,5265469.577,309916.986,72.771,TS
0122121,5265461.749,309922.936,73.055,TS
0122122,5265481.919,309920.389,70.540,NAIL-
0122124,5265484.525,309923.948,70.571,NAIL-
0122125,5265480.292,309919.960,70.475,PAD
0122126,5265481.732,309919.253,70.511,PAD
0122127,5265485.522,309923.728,70.624,PAD
0122128,5265472.891,309933.636,70.607,PAD
0122129,5265472.965,309925.094,70.584,TOPO
0122130,5265474.025,309914.231,71.226,PAD3
0122131,5265475.090,309916.010,71.212,PAD3
0122132,5265474.650,309916.231,71.053,PAD3
0122133,5265473.203,309914.730,71.082,PAD3
0122134,5265483.629,309917.215,71.682,PAD2
0122135,5265482.042,309918.407,71.599,PAD2
0122136,5265481.050,309917.465,71.599,PAD2
0122137,5265481.409,309917.048,71.686,PAD2
0122138,5265480.780,309919.406,70.993,PAD4
0122139,5265479.852,309918.296,70.949,PAD4
0122140,5265480.740,309917.752,71.163,PAD4
0122141,5265481.471,309918.837,71.130,PAD4
0122142,5265478.660,309913.454,71.711,PAD2
0122143,5265475.703,309915.562,71.640,PAD2
0122144,5265485.214,309916.505,72.649,TS1
0122145,5265484.440,309920.880,72.725,TS1
0122146,5265486.341,309923.914,72.776,TS1
0122147,5265481.018,309928.821,72.982,TS1
0122148,5265472.724,309934.617,73.145,TS1
0122149,5265470.474,309932.338,73.099,TS1
0122150,5265468.595,309932.965,73.393,TS1 TS
0122300,5265470.581,309931.000,70.622,PAD
0122301,5265474.025,309914.231,71.226,PAD3
0122302,5265481.471,309918.837,71.130,PAD4
0122303,5265480.780,309919.406,70.993,PAD4
