0120001,5264876.868,309981.296,81.211,966147-CKS
0120010,5264968.184,310507.845,92.748,TOPO
0120011,5264956.724,310507.669,93.685,TOPO
0120012,5264948.435,310505.773,94.600,TOPO
0120013,5264938.613,310503.820,95.150,TOPO
0120014,5264929.359,310500.610,95.243,TOPO
0120015,5264929.513,310491.058,95.119,TOPO
0120016,5264939.674,310491.433,94.685,TOPO
0120017,5264944.237,310490.724,94.588,BS BS1
0120018,5264945.130,310485.382,94.397,BS
0120019,5264943.647,310496.373,94.934,BS1
0120020,5264945.051,310500.021,94.858,BS1 BS2
0120021,5264949.471,310503.853,94.531,BS1
0120022,5264956.548,310506.420,93.780,BS1
0120023,5264963.929,310506.737,92.972,BS1
0120024,5264970.082,310506.151,92.659,BS1
0120025,5264975.554,310506.176,92.766,EP EP1
0120026,5264976.038,310495.573,92.321,EP
0120027,5264976.363,310487.359,91.993,EP
0120028,5264974.567,310486.361,91.763,TS10
0120029,5264974.388,310497.494,92.268,TS10
0120030,5264973.595,310505.427,92.573,TS10
0120031,5264973.319,310511.953,92.799,TS10
0120032,5264975.284,310513.113,93.012,EP1
0120033,5264974.508,310525.943,93.530,EP1 S
0120034,5264972.379,310526.454,93.336,TS10
0120035,5264971.719,310535.053,93.746,TS10
0120036,5264973.576,310535.775,93.955,EP1
0120037,5264972.028,310546.167,94.492,EP1 E
0120038,5264969.645,310536.547,92.432,BS10
0120039,5264968.566,310536.448,92.429,BS11
0120040,5264968.489,310527.366,91.826,BS11
0120041,5264970.120,310526.812,91.961,BS10
0120042,5264971.059,310516.981,91.767,BS10
0120043,5264970.221,310517.174,91.694,BS11
0120044,5264969.641,310517.116,92.269,TS11 TS12
0120045,5264970.013,310510.992,92.630,TS11
0120046,5264971.654,310511.709,91.594,BS10
0120047,5264970.717,310511.744,91.706,BS11
0120048,5264971.348,310505.448,91.550,BS11
0120049,5264972.274,310505.436,91.648,BS10
0120050,5264970.022,310505.969,92.518,TS11
0120051,5264973.178,310496.677,91.341,BS10
0120052,5264972.338,310496.475,91.280,BS11
0120053,5264972.792,310485.552,90.990,BS11
0120054,5264973.582,310485.563,90.998,BS10
0120055,5264988.672,310491.182,91.873,PP PP1 PP3
0120056,5264983.058,310499.809,92.407,EP-OS
0120057,5264970.956,310473.519,91.775,PP
0120058,5264970.458,310472.268,91.866,TOPO
0120059,5264969.650,310486.994,93.618,TS13
0120060,5264960.737,310492.393,94.205,TOPO
0120061,5264961.562,310489.735,93.891,TOPO
0120062,5264969.559,310493.027,93.627,TS13
0120063,5264969.668,310492.620,93.666,FIP LEGGE-2024
0120064,5264969.451,310498.484,93.498,TS13 TS11
0120065,5264969.467,310501.334,93.041,TS
0120066,5264963.318,310498.735,94.348,TOPO
0120067,5264961.476,310502.731,94.299,TS
0120068,5264951.795,310500.465,94.476,TS BS2
0120069,5264954.203,310496.655,94.163,BS2
0120070,5264957.207,310491.680,93.887,BS2
0120071,5264959.199,310489.717,93.816,BS2
0120072,5264954.063,310490.515,95.373,TS2
0120073,5264952.056,310494.650,95.998,TS2
0120074,5264949.735,310498.793,95.934,TS2
0120075,5264948.193,310498.898,95.954,TS2
0120076,5264947.381,310498.346,96.006,TS2
0120077,5264947.276,310492.921,95.793,TS2
0120078,5264948.281,310489.540,95.374,TS2
0120079,5264923.689,310490.912,95.185,TOPO
0120080,5264920.109,310487.494,95.300,TOPO
0120081,5264915.053,310489.956,96.218,TOPO
0120082,5264910.437,310490.234,96.357,TOPO
0120083,5264904.967,310489.759,98.007,TOPO
0120084,5264904.575,310484.753,98.519,TOPO
0120085,5264901.761,310485.919,97.462,TOPO
0120086,5264902.287,310490.426,96.936,TOPO
0120087,5264893.774,310489.087,97.425,TOPO
0120088,5264893.578,310489.329,97.472,FIP LEGGE-2024
0120089,5264889.722,310489.292,97.423,TOPO
0120090,5264896.953,310519.918,98.362,TOPO
0120091,5264897.083,310519.377,98.354,FIP LEGGE-2024
0120092,5264891.888,310520.586,98.870,TOPO
